# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed May 21 10:45:31 2025
#
# User preference: *
#
# CONSTRAINT:  where (tran_flag = 1
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_orbpererr1 > 0
# CONSTRAINT:  and pl_rade not null
# CONSTRAINT:  and pl_radeerr1 > 0
# CONSTRAINT:  and pl_tranmid not null
# CONSTRAINT:  and pl_tranmiderr1 > 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN tran_flag:      Detected by Transits
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tranmiderr1: Transit Midpoint Upper Unc. [days]
# COLUMN pl_tranmidlim:  Transit Midpoint Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Semi-Major Axis to Stellar Radius Upper Unc.
# COLUMN pl_ratdorlim:   Ratio of Semi-Major Axis to Stellar Radius Limit Flag
# COLUMN pl_orblper:     Argument of Periastron [deg]
# COLUMN pl_orblpererr1: Argument of Periastron Upper Unc. [deg]
# COLUMN pl_orblperlim:  Argument of Periastron Limit Flag
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_rvamperr1:   Radial Velocity Amplitude Upper Unc. [m/s]
# COLUMN pl_rvamplim:    Radial Velocity Amplitude Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_hmagerr1:    H (2MASS) Magnitude Upper Unc
# COLUMN sy_hmagerr2:    H (2MASS) Magnitude Lower Unc
#
pl_name,tran_flag,pl_orbper,pl_orbpererr1,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqtlim,pl_tranmid,pl_tranmiderr1,pl_tranmidlim,pl_trandur,pl_trandurerr1,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorlim,pl_orblper,pl_orblpererr1,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamplim,st_teff,st_tefferr1,st_tefflim,st_rad,st_raderr1,st_radlim,st_mass,st_masserr1,st_masslim,st_met,st_meterr1,st_metlim,rastr,ra,decstr,dec,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2
CoRoT-5 b,1,4.03789620000,0.00000190000,0,0.0494700000,0.0002600000,0,15.55800000,0.51600000,0,148.42000000,14.93700000,0,0.090000,0.090000,0,1438.00,39.00,0,2454400.19885000,0.00020000,0,2.9331124,0.1603818,0,9.540000,0.200000,0,-128.3400,289.3400,0,59.10000,6.20000,0,6254.00,30.00,0,1.115000,0.035000,0,1.000000,0.020000,0,-0.2500,0.0600,0,06h45m06.54s,101.2772396,+00d48m54.78s,0.8152163,14.0430000,0.1490000,-0.1490000,12.6090000,0.0320000,-0.0320000
CoRoT-6 b,1,8.88659300000,0.00000400000,0,0.0855000000,0.0015000000,0,13.06800000,0.39200000,0,940.74000000,108.06000000,0,0.100000,,1,1017.00,19.00,0,2454595.61440000,0.00020000,0,4.0800000,0.0200000,0,17.940000,0.330000,0,,,,280.00000,30.00000,0,6090.00,70.00,0,1.025000,0.026000,0,1.050000,0.050000,0,-0.2000,0.1000,0,18h44m17.41s,281.0725563,+06d39m47.54s,6.6632062,13.9610000,0.0690000,-0.0690000,12.2280000,0.0220000,-0.0220000
CoRoT-7 b,1,0.85359163000,0.00000000600,0,0.0170160000,0.0001700000,0,1.68135000,0.11209000,0,4.07660518,1.01981794,0,0.000000,,0,1756.00,27.00,0,2454398.07756000,0.00045000,0,1.0590000,0.0260000,0,4.260000,0.210000,0,160.0000,140.0000,0,3.10000,0.70000,0,5275.00,75.00,0,0.830000,0.040000,0,0.820000,0.170000,0,0.0500,,0,06h43m49.48s,100.9561682,-01d03m46.83s,-1.0630076,11.7280000,0.0270000,-0.0270000,9.8800000,0.0220000,-0.0220000
CoRoT-8 b,1,6.21229000000,0.00003000000,0,0.0630000000,0.0010000000,0,6.39000000,0.22000000,0,69.92000000,9.53000000,0,0.000000,,0,870.00,14.00,0,2454238.97430000,0.00040000,0,2.7400000,0.0200000,0,17.600000,0.400000,0,,,,26.00000,4.00000,0,5080.00,80.00,0,0.802000,0.014000,0,0.890000,0.040000,0,0.3000,0.1000,0,19h26m21.26s,291.5885696,+01d25m34.67s,1.4262972,14.7920000,0.0340000,-0.0340000,11.6410000,0.0240000,-0.0240000
CoRoT-9 b,1,95.27265600000,0.00006800000,0,0.4021000000,0.0054000000,0,11.94879400,0.84067500,0,266.97720000,15.89150000,0,0.133000,0.042000,0,420.00,16.00,0,2455365.52723000,0.00037000,0,8.2680000,0.0504000,0,89.900000,5.900000,0,41.0000,31.0000,0,39.00000,2.40000,0,5625.00,80.00,0,0.960000,0.060000,0,0.960000,0.040000,0,-0.0100,0.0600,0,18h43m08.80s,280.7866461,+06d12m14.68s,6.2040783,13.6370000,0.1370000,-0.1370000,11.8130000,0.0210000,-0.0210000
CoRoTID 223977153 b,1,6.71837000000,0.00001000000,0,0.0710000000,0.0010000000,0,6.38913000,0.67254000,0,47.67450000,31.78300000,0,,,,938.00,65.00,0,2455901.81100000,0.00200000,0,2.4960000,0.2160000,0,11.690000,2.630000,0,,,,14.00000,10.00000,0,5970.00,100.00,0,0.790000,0.080000,0,1.080000,0.080000,0,0.0000,0.2000,0,06h40m46.84s,100.1951714,+09d15m26.62s,9.2573953,13.6260000,0.1490000,-0.1490000,12.2500000,0.0290000,-0.0290000
DS Tuc A b,1,8.13826800000,0.00001100000,0,,,,5.70000000,0.17000000,0,413.17900000,,1,0.000000,,0,850.00,,0,2458332.30997000,0.00026000,0,3.1764000,0.0117600,0,20.350000,0.290000,0,,,,,,,5428.00,80.00,0,0.964000,0.029000,0,1.010000,0.060000,0,0.0000,,0,23h39m39.71s,354.9154673,-69d11m45.75s,-69.1960430,8.1700000,0.0300000,-0.0300000,6.7590000,0.0230000,-0.0230000
EPIC 201170410.02,1,6.79870000000,0.00010000000,0,0.0349000000,0.0027000000,0,1.04700000,0.27600000,0,1.15000000,,0,0.000000,,0,,,,2456813.14850000,0.00060000,0,,,,,,,,,,,,,3648.00,172.00,0,0.282000,0.074000,0,0.287000,0.101000,0,-0.0480,0.1500,0,11h20m33.81s,170.1408561,-04d48m25.21s,-4.8070039,17.6984000,0.0471000,-0.0471000,12.8560000,0.0220000,-0.0220000
EPIC 201238110 b,1,28.16560000000,0.00270000000,0,,,,1.87000000,0.20000000,0,4.16000000,,0,,,,,,,2456852.65720000,0.00230000,0,3.3600000,0.1920000,0,61.500000,15.100000,0,,,,,,,3587.00,157.00,0,0.374000,0.089000,0,0.410000,0.112000,0,,,,11h58m49.40s,179.7058532,-03d23m22.06s,-3.3894613,16.0140000,1.1330000,-1.1330000,12.1470000,0.0210000,-0.0210000
EPIC 201427007 b,1,0.72091000000,0.00014000000,0,,,,1.50000000,0.20000000,0,2.86000000,,0,,,,,,,2457625.79430000,0.00270000,0,,,,3.100000,0.300000,0,,,,,,,5633.00,111.00,0,0.940000,0.090000,0,0.930000,,0,-0.0530,0.2400,0,12h18m24.51s,184.6021322,-00d33m04.64s,-0.5512886,14.3210000,0.1720000,-0.1720000,12.6300000,0.0220000,-0.0220000
EPIC 201497682 b,1,2.13174000000,0.00022000000,0,,,,0.69200000,0.05900000,0,0.26000000,,0,,,,,,,2456850.02630000,0.00280000,0,,,,,,,,,,,,,4991.00,75.00,0,0.554000,0.016000,0,0.780000,0.085000,0,-0.0892,0.0135,0,11h15m44.80s,168.9366786,+00d29m17.02s,0.4880606,13.9480000,0.1830000,-0.1830000,11.5400000,0.0220000,-0.0220000
EPIC 201595106 b,1,0.87724000000,0.00004000000,0,0.0177000000,0.0003000000,0,1.56500000,0.07900000,0,7.67000000,0.75000000,0,0.000000,,0,2038.00,39.00,0,2457583.04429000,0.00157000,0,1.0008000,,0,5.800000,0.700000,0,0.0000,,0,5.19000,0.51000,0,5679.00,60.00,0,0.980000,0.025000,0,0.958000,0.048000,0,0.0100,0.1000,0,12h14m52.89s,183.7203635,+01d58m05.41s,1.9681688,11.7460000,0.0690000,-0.0690000,10.2620000,0.0230000,-0.0230000
EPIC 201615463 c,1,3.80464000000,0.00091000000,0,,,,1.22000000,0.21000000,0,1.98000000,,0,,,,,,,2457621.22270000,0.00510000,0,,,,,,,,,,,,,5942.50,39.75,0,1.599388,0.014179,0,1.073000,0.034000,0,-0.0513,0.0169,0,12h20m45.14s,185.1880932,+02d16m56.56s,2.2823788,12.0810000,0.0460000,-0.0460000,10.7150000,0.0280000,-0.0280000
EPIC 201754305 d,1,2.71578000000,0.00031000000,0,,,,1.03000000,0.08500000,0,1.08000000,,0,,,,,,,2456850.49630000,0.00290000,0,,,,,,,,,,,,,4761.00,50.00,0,0.543720,0.020619,0,0.670000,0.030000,0,-0.3300,0.0400,0,11h40m23.33s,175.0972238,+04d33m26.75s,4.5574311,14.6680000,0.1370000,-0.1370000,12.2070000,0.0270000,-0.0270000
EPIC 201757695.02,1,2.04780000000,0.00010000000,0,0.0296000000,0.0005000000,0,0.90819000,0.05861000,0,0.68800000,,0,0.000000,,0,,,,2456811.63700000,0.00080000,0,,,,,,,,,,,,,4520.00,108.00,0,0.655000,0.041000,0,0.727000,0.044000,0,-0.0030,0.1200,0,11h35m45.24s,173.9385102,+04d36m59.15s,4.6164303,14.9740000,0.1370000,-0.1370000,12.2920000,0.0250000,-0.0250000
EPIC 201833600 c,1,3.96151000000,0.00046000000,0,,,,1.00000000,0.12000000,0,0.97200000,,0,,,,,,,2456852.65520000,0.00250000,0,2.1600000,0.1440000,0,12.400000,4.000000,0,,,,,,,4292.67,62.19,0,0.634000,0.039000,0,0.611000,0.056000,0,-0.1132,0.0597,0,11h17m56.08s,169.4836540,+05d59m17.84s,5.9882890,14.7050000,0.1600000,-0.1600000,11.7650000,0.0230000,-0.0230000
EPIC 201841433 b,1,4.16980000000,0.00010000000,0,0.0350000000,0.0009000000,0,1.04000000,0.03700000,0,1.12000000,,0,,,,,,,2456811.63590000,0.00110000,0,2.4000000,0.2640000,0,11.500000,5.200000,0,,,,,,,5053.00,103.00,0,0.628461,0.043420,0,0.802000,0.081000,0,0.0000,,0,11h40m49.62s,175.2067520,+06d08m05.33s,6.1348146,14.9830000,0.1140000,-0.1140000,12.4900000,0.0270000,-0.0270000
EPIC 205950854 c,1,8.05072200000,0.00007500000,0,,,,1.31000000,0.14400000,0,2.27000000,,0,,,,960.60,20.50,0,2456973.76480000,0.01000000,0,3.7200000,0.2880000,0,16.180000,0.360000,0,,,,,,,5502.70,101.00,0,0.830000,0.087000,0,0.877000,0.060000,0,-0.1300,0.0800,0,22h12m26.42s,333.1100738,-16d20m30.79s,-16.3418863,12.3650000,0.0690000,-0.0690000,10.5890000,0.0230000,-0.0230000
EPIC 206024342 b,1,4.50756000000,0.00062000000,0,,,,1.70000000,0.59000000,0,3.53000000,,0,,,,,,,2456899.13240000,0.00260000,0,2.1840000,0.1440000,0,13.900000,4.800000,0,,,,,,,5724.00,72.00,0,0.823000,0.100000,0,0.928000,0.082000,0,-0.2200,0.0600,0,22h05m06.51s,331.2771441,-14d07m18.49s,-14.1218019,13.0960000,0.0800000,-0.0800000,11.5330000,0.0230000,-0.0230000
EPIC 206024342 c,1,0.91172400000,0.00007600000,0,,,,1.40000000,0.50000000,0,2.54000000,,0,,,,,,,2457016.52991000,0.00270000,0,1.4160000,0.1200000,0,4.700000,0.700000,0,,,,,,,5724.00,72.00,0,1.100000,0.360000,0,0.928000,0.082000,0,-0.2200,0.0600,0,22h05m06.51s,331.2771441,-14d07m18.49s,-14.1218019,13.0960000,0.0800000,-0.0800000,11.5330000,0.0230000,-0.0230000
EPIC 206024342 d,1,14.64753100000,0.00000410000,0,,,,2.60000000,0.90000000,0,7.27000000,,0,,,,,,,2456985.47506000,0.00380000,0,4.0080000,0.1440000,0,29.000000,2.000000,0,,,,,,,5724.00,72.00,0,1.100000,0.360000,0,0.928000,0.082000,0,-0.2200,0.0600,0,22h05m06.51s,331.2771441,-14d07m18.49s,-14.1218019,13.0960000,0.0800000,-0.0800000,11.5330000,0.0230000,-0.0230000
EPIC 206032309 b,1,2.87814000000,0.00023000000,0,,,,1.01000000,0.24000000,0,1.01000000,,0,,,,,,,2456899.13200000,0.00170000,0,,,,,,,,,,,,,3489.00,157.00,0,0.373440,0.011788,0,0.221000,0.035000,0,,,,22h44m57.71s,341.2404563,-13d54m04.04s,-13.9011223,17.8900000,0.2000000,-0.2000000,12.8590000,0.0270000,-0.0270000
EPIC 206042996 b,1,5.29860000000,0.00060000000,0,,,,1.70000000,0.20000000,0,3.53000000,,0,,,,,,,2456989.04620000,0.00530000,0,3.1440000,0.4560000,0,16.000000,3.000000,0,,,,,,,4114.00,99.00,0,0.500000,0.040000,0,0.565000,0.053000,0,0.0060,0.1200,0,22h30m03.27s,337.5136198,-13d36m36.53s,-13.6101475,16.5900000,1.1330000,-1.1330000,13.2530000,0.0280000,-0.0280000
EPIC 206042996 c,1,0.35488400000,0.00006300000,0,,,,1.20000000,0.20000000,0,1.87000000,,0,,,,,,,2457007.06827000,0.00200000,0,1.0700000,,0,2.600000,0.500000,0,,,,,,,4114.00,99.00,0,0.500000,0.040000,0,0.565000,0.053000,0,0.0060,0.1200,0,22h30m03.27s,337.5136198,-13d36m36.53s,-13.6101475,16.5900000,1.1330000,-1.1330000,13.2530000,0.0280000,-0.0280000
EPIC 206215704 b,1,2.25543600000,0.00009100000,0,,,,1.00000000,0.10000000,0,0.97200000,,0,,,,,,,2457010.00720000,0.00180000,0,0.9840000,0.1200000,0,17.000000,3.000000,0,,,,,,,3297.00,73.00,0,0.250000,0.010000,0,0.407000,0.095000,0,-0.3300,0.0930,0,22h20m22.79s,335.0949721,-09d30m34.96s,-9.5097112,17.8300000,0.2000000,-0.2000000,12.9540000,0.0250000,-0.0250000
EPIC 206317286 b,1,1.58252000000,0.00017000000,0,,,,0.96000000,0.11000000,0,0.84000000,,0,,,,,,,2457011.33270000,0.00240000,0,1.7520000,0.1200000,0,6.100000,2.000000,0,,,,,,,4864.00,122.00,0,0.669000,0.037000,0,0.711000,0.090000,0,0.0190,0.2350,0,22h30m28.28s,337.6178427,-07d58m20.84s,-7.9724560,14.0050000,0.0800000,-0.0800000,11.7200000,0.0210000,-0.0210000
EPIC 206317286 c,1,17.51547200000,0.00228800000,0,,,,2.09400000,0.17600000,0,5.03000000,,0,,,,,,,2456977.82150000,0.00710000,0,3.9360000,0.1920000,0,34.540000,1.690000,0,,,,,,,4752.00,138.00,0,0.758000,0.052000,0,0.832000,0.253000,0,0.0190,0.2350,0,22h30m28.28s,337.6178427,-07d58m20.84s,-7.9724560,14.0050000,0.0800000,-0.0800000,11.7200000,0.0210000,-0.0210000
EPIC 211822797 b,1,21.17019630000,0.00006620000,0,0.1195000000,0.0100000000,0,1.92000000,0.12000000,0,4.35000000,,0,0.060000,0.135970,0,431.00,4.00,0,2457144.40525670,0.00220250,0,3.5760000,0.1680000,0,44.370000,3.580000,0,0.0000,156.0000,0,,,,4057.00,37.00,0,0.580000,0.010000,0,0.620000,0.020000,0,0.2000,0.0500,0,08h41m38.45s,130.4102091,+17d38m23.91s,17.6399744,15.1330000,0.1600000,-0.1600000,11.6050000,0.0340000,-0.0340000
EPIC 211945201 b,1,19.49221000000,0.00066600000,0,0.1493000000,0.0015000000,0,5.76000000,0.30000000,0,27.00000000,14.00000000,0,0.000000,,0,817.00,15.00,0,2457158.82477000,0.00086000,0,3.9100000,0.0200000,0,35.630000,6.710000,0,90.0000,,0,5.70000,3.00000,0,6069.00,90.00,0,1.390000,0.020000,0,1.170000,0.040000,0,0.1000,0.0500,0,09h06m17.81s,136.5741931,+19d24m07.40s,19.4020565,10.1540000,0.0080000,-0.0080000,8.9080000,0.0280000,-0.0280000
EPIC 212297394 b,1,2.28936300000,0.00023200000,0,,,,1.48000000,0.13000000,0,2.79000000,,0,,,,1149.00,43.00,0,2457217.96319000,0.00489200,0,1.8800000,0.1700000,0,8.530000,1.180000,0,,,,,,,5171.00,172.00,0,0.800000,0.030000,0,0.830000,0.050000,0,-0.0300,0.1500,0,13h48m49.47s,207.2061241,-17d36m35.63s,-17.6098985,14.6110000,0.1140000,-0.1140000,12.2230000,0.0230000,-0.0230000
EPIC 212297394 c,1,5.21396500000,0.00044200000,0,,,,2.27000000,0.19000000,0,5.77000000,,0,,,,866.00,27.00,0,2457222.47887900,0.00364800,0,2.6200000,0.1100000,0,14.450000,1.250000,0,,,,,,,5171.00,172.00,0,0.800000,0.030000,0,0.830000,0.050000,0,-0.0300,0.1500,0,13h48m49.47s,207.2061241,-17d36m35.63s,-17.6098985,14.6110000,0.1140000,-0.1140000,12.2230000,0.0230000,-0.0230000
EPIC 212424622 b,1,18.09830000000,0.00600000000,0,,,,2.17000000,0.67000000,0,5.35000000,,0,,,,,,,2457263.26160000,0.00900000,0,4.3200000,0.2880000,0,27.900000,10.700000,0,,,,,,,5782.33,11.67,0,1.224700,0.004900,0,1.106000,0.145000,0,,,,13h29m19.53s,202.3313765,-14d21m33.97s,-14.3594358,13.4410000,0.1030000,-0.1030000,11.8410000,0.0230000,-0.0230000
EPIC 212499991 b,1,34.88500000000,0.01100000000,0,,,,1.60000000,0.13000000,0,3.19000000,,0,,,,,,,2457280.62540000,0.00810000,0,,,,,,,,,,,,,4982.79,43.77,0,0.757541,0.012556,0,0.912000,0.037000,0,,,,13h29m57.30s,202.4887520,-12d44m05.19s,-12.7347749,13.6720000,0.0920000,-0.0920000,11.4560000,0.0260000,-0.0260000
EPIC 212587672 b,1,15.28078000000,0.00012100000,0,,,,1.26000000,0.11000000,0,2.13000000,,0,,,,756.00,14.00,0,2457227.64499100,0.00454300,0,3.4600000,0.2000000,0,30.750000,3.740000,0,,,,,,,6004.00,77.00,0,0.980000,0.040000,0,0.990000,0.030000,0,-0.1800,0.0600,0,13h41m46.68s,205.4445125,-10d51m45.17s,-10.8625468,12.4880000,0.0440000,-0.0440000,10.9110000,0.0220000,-0.0220000
EPIC 212587672 c,1,23.22855500000,0.00006800000,0,,,,2.32000000,0.19000000,0,5.99000000,,0,,,,658.00,13.00,0,2457237.04249200,0.00190200,0,3.2500000,0.1300000,0,50.740000,5.070000,0,,,,,,,6004.00,77.00,0,0.980000,0.040000,0,0.990000,0.030000,0,-0.1800,0.0600,0,13h41m46.68s,205.4445125,-10d51m45.17s,-10.8625468,12.4880000,0.0440000,-0.0440000,10.9110000,0.0220000,-0.0220000
EPIC 212624936 b,1,0.57865700000,0.00001600000,0,,,,1.20000000,0.30000000,0,1.87000000,,0,,,,,,,2457232.53108000,0.00250000,0,,,,3.000000,0.400000,0,,,,,,,5765.00,170.00,0,0.930000,0.200000,0,1.000000,,0,-0.3900,0.2500,0,14h02m33.03s,210.6376171,-10d01m25.27s,-10.0236852,13.9760000,0.1370000,-0.1370000,12.3370000,0.0260000,-0.0260000
EPIC 212624936 c,1,11.81143700000,0.00011000000,0,,,,2.30000000,0.50000000,0,5.90000000,,0,,,,,,,2457233.78707000,0.00290000,0,2.0640000,0.1200000,0,41.000000,5.000000,0,,,,,,,5765.00,170.00,0,0.930000,0.200000,0,1.000000,,0,-0.3900,0.2500,0,14h02m33.03s,210.6376171,-10d01m25.27s,-10.0236852,13.9760000,0.1370000,-0.1370000,12.3370000,0.0260000,-0.0260000
EPIC 212737443 b,1,13.60300000000,0.00130000000,0,0.0980000000,0.0040000000,0,2.58600000,0.12600000,0,7.20000000,,0,0.200000,0.200000,0,536.00,18.00,0,2457234.97000000,0.00400000,0,2.9760000,0.1200000,0,31.994000,0.646000,0,,,,,,,4684.00,79.00,0,0.673000,0.024000,0,0.690000,0.038000,0,-0.1370,0.1270,0,13h36m53.16s,204.2215065,-07d19m05.01s,-7.3180577,14.8100000,0.1370000,-0.1370000,12.2390000,0.0260000,-0.0260000
EPIC 212737443 c,1,65.55000000000,0.00890000000,0,0.2800000000,0.0060000000,0,2.69000000,0.14600000,0,7.70000000,,0,0.200000,0.200000,0,316.00,10.00,0,2457227.79000000,0.00500000,0,4.6080000,0.2400000,0,91.172000,1.820000,0,,,,,,,4684.00,79.00,0,0.673000,0.024000,0,0.690000,0.038000,0,-0.1370,0.1270,0,13h36m53.16s,204.2215065,-07d19m05.01s,-7.3180577,14.8100000,0.1370000,-0.1370000,12.2390000,0.0260000,-0.0260000
EPIC 220492298 b,1,0.76240600000,0.00015000000,0,,,,0.99000000,0.10000000,0,0.93700000,,0,,,,,,,2457431.67734000,0.00370000,0,,,,3.200000,0.600000,0,,,,,,,5620.00,31.00,0,0.890000,0.090000,0,0.950000,,0,0.2800,0.0300,0,01h07m02.76s,16.7615005,+06d35m19.67s,6.5887980,13.9910000,0.0920000,-0.0920000,12.2600000,0.0220000,-0.0220000
EPIC 220554210 c,1,0.70531000000,0.00003700000,0,,,,1.60000000,0.10000000,0,3.19000000,,0,,,,,,,2457466.11310000,0.00190000,0,1.7040000,0.1200000,0,3.000000,0.300000,0,,,,,,,5499.00,109.00,0,1.000000,0.040000,0,0.940000,0.040000,0,-0.2300,0.1600,0,00h53m43.72s,13.4321524,+07d59m43.05s,7.9952914,14.2100000,0.1140000,-0.1140000,12.0840000,0.0220000,-0.0220000
EPIC 220674823 b,1,0.57131270000,0.00000550000,0,0.0131400000,0.0003200000,0,1.67600000,0.03700000,0,7.80000000,0.71000000,0,0.000000,,0,2299.00,36.00,0,2457394.00907000,0.00067000,0,1.5400000,0.0330000,0,2.855000,0.061000,0,,,,6.36000,0.57000,0,5578.00,46.00,0,0.990000,0.012000,0,0.913000,0.024000,0,-0.0050,0.0590,0,00h52m19.21s,13.0800239,+10d47m40.94s,10.7947051,12.1010000,0.0310000,-0.0310000,10.4540000,0.0260000,-0.0260000
EPIC 220674823 c,1,13.33989000000,0.00068000000,0,0.1073000000,0.0026000000,0,2.84000000,0.10000000,0,7.32000000,2.49000000,0,0.170000,0.110000,0,804.00,13.00,0,2457405.73200000,0.00160000,0,3.6610000,0.0780000,0,23.320000,0.500000,0,178.0000,58.0000,0,2.14000,0.74000,0,5578.00,46.00,0,0.990000,0.012000,0,0.913000,0.024000,0,-0.0050,0.0590,0,00h52m19.21s,13.0800239,+10d47m40.94s,10.7947051,12.1010000,0.0310000,-0.0310000,10.4540000,0.0260000,-0.0260000
EPIC 228836835 b,1,0.72811300000,0.00006300000,0,,,,1.10000000,0.30000000,0,1.37000000,,0,,,,932.00,17.00,0,2457585.45061000,0.00140000,0,0.7992000,,0,6.400000,1.000000,0,,,,,,,3782.00,152.00,0,0.320000,0.070000,0,0.418179,0.020881,0,-0.1800,0.2500,0,12h38m17.98s,189.5748998,-05d14m40.65s,-5.2446247,16.7700000,0.2000000,-0.2000000,12.2250000,0.0260000,-0.0260000
EPIC 229004835 b,1,16.14113200000,0.00001900000,0,0.1237000000,0.0017000000,0,2.33200000,0.08000000,0,10.40000000,1.60000000,0,0.230000,,1,804.00,10.00,0,2457920.44584000,0.00080000,0,2.1000000,,0,54.600000,4.800000,0,,,,2.76000,0.39000,0,5868.00,60.00,0,0.999000,0.008000,0,0.970000,0.040000,0,-0.1200,0.0500,0,12h25m56.65s,186.4860415,-01d24m17.00s,-1.4047214,10.2300000,0.0060000,-0.0060000,8.8050000,0.0270000,-0.0270000
EPIC 246851721 b,1,6.18023500000,0.00001400000,0,0.0722900000,0.0007400000,0,11.78065900,0.49319600,0,953.49000000,349.61300000,0,,,,1401.00,16.00,0,2457865.11032000,0.00010000,0,4.1080800,0.0177600,0,9.800000,0.170000,0,,,,270.00000,100.00000,0,6202.00,52.00,0,1.586000,0.034000,0,1.317000,0.041000,0,0.1410,0.0820,0,05h15m40.76s,78.9198197,+16d16m43.32s,16.2786991,11.2370000,0.0200000,-0.0200000,9.9670000,0.0210000,-0.0210000
EPIC 248847494 b,1,3650.00000000000,1280.00000000000,0,4.5000000000,1.0000000000,0,12.44199000,0.78463000,0,4131.79000000,,1,0.000000,,0,183.00,25.00,0,2457967.17000000,0.01000000,0,53.6000000,5.9000000,0,,,,,,,,,,4898.00,68.00,0,2.700000,0.120000,0,0.900000,0.090000,0,-0.2300,0.0400,0,10h37m33.38s,159.3890808,+11d50m33.89s,11.8427484,12.3530000,0.0800000,-0.0800000,10.2350000,0.0220000,-0.0220000
EPIC 249893012 b,1,3.59510000000,0.00030000000,0,0.0470000000,0.0050000000,0,1.95000000,0.09000000,0,8.75000000,1.09000000,0,0.060000,0.080000,0,1616.00,149.00,0,2457994.39600000,0.00500000,0,4.3300000,0.1800000,0,5.930000,0.960000,0,225.0000,67.0000,0,3.55000,0.43000,0,5430.00,85.00,0,1.710000,0.040000,0,1.050000,0.050000,0,0.2000,0.0500,0,15h12m59.58s,228.2482353,-16d43m28.73s,-16.7246474,11.4290000,0.0220000,-0.0220000,9.8000000,0.0230000,-0.0230000
